Symbol Code,Symbol Name,Upper(SymbolName),Security type,Security type Detail,ISIN,Classify,Face Value,Paid up capital,Lot size,Refrence Symbol 5,Sector,Sector Name,Reference Symbol,Reference Symbol 1,NSE Symbol,BSE Symbol,Custodian / FA Symbol,Reference Symbol 7,Dimension Code 1,Dimension Name 1,Dimension Code 2,Dimension Name 2,Dimension Code 3,Dimension Name 3,Dimension Code 4,Dimension Name 4,Dimension Code 5,Dimension Name 5,Dimension Code 6,Dimension Name 6,Dimension Code 7,Dimension Name 7,Dimension Code 8,Dimension Name 8,Dimension Code 9,Dimension Name 9,Dimension Code 10,Dimension Name 10,Reference Symbol 6,Reference Symbol 8,Reference Symbol 9,Reference Symbol 10,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Free float shares,Filler,NSE Series,Issuer,Issuername,currencyCode,countryCode
HUDDLE,Huddle Ventures Opportunities Fund,HUDDLE VENTURES OPPORTUNITIES FUND,s,s_LISTED,INE03,EQ,,,,,S_BLANK,,,,HUDDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQ,,,INR,IN
KATBRANDS,Kat Brands Pvt Ltd,KAT BRANDS PVT LTD,s,s_LISTED,INE04,EQ,,,,,S_BLANK,,,,KATBRANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQ,,,INR,IN
OTP,OTP VENTURES FUND,OTP VENTURES FUND,s,s_LISTED,INE06,EQ,,,,,S_BLANK,,,,OTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQ,,,USD,US
SAUCE,SAUCE OPPORTUNITY FUND,SAUCE OPPORTUNITY FUND,s,s_LISTED,INE07,EQ,,,,,S_BLANK,,,,SAUCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQ,,,USD,US
SAVORWORKS,SAVORWORKS ARTISANS PRIVATE LIMITED,SAVORWORKS ARTISANS PRIVATE LIMITED,s,s_LISTED,INE08,EQ,,,,,S_BLANK,,,,SAVORWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQ,,,INR,IN
TREMIS,Tremis Capital US Fund II LLC,TREMIS CAPITAL US FUND II LLC,s,s_LISTED,INE09,EQ,,,,,S_BLANK,,,,TREMIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQ,,,USD,US
