VSWS,B,20260401,BIX045,IX,BSE 100 ESG INDEX,382.45,383.36,378.2,379.25,,,
VSWS,B,20260401,BIX056,IX,BSE 100 LARGECAP TMC INDEX,8483.06,8503.11,8387.08,8410.55,,,
VSWS,B,20260401,BIX074,IX,BSE 1000,9779.93,9826.39,9702.61,9733.51,,,
VSWS,B,20260401,BIX046,IX,BSE 150 MIDCAP INDEX,14650.84,14767.79,14540.79,14602.28,,,
VSWS,B,20260401,BIX063,IX,BSE 200 EQUAL WEIGHT,12039.74,12104.77,11938.22,11989.38,,,
VSWS,B,20260401,BIX048,IX,BSE 250 LARGEMIDCAP INDEX,9880.62,9915.2,9777.05,9807.3,,,
VSWS,B,20260401,BIX047,IX,BSE 250 SMALLCAP INDEX,5794.13,5870.93,5767.42,5840.91,,,
VSWS,B,20260401,BIX049,IX,BSE 400 MIDSMALLCAP INDEX,10738.16,10836.26,10697.41,10742.07,,,
VSWS,B,20260401,BIX077,IX,BSE 500 MOMENTUM 50,39397.11,39901.95,39192.45,39325.21,,,
VSWS,B,20260401,BIX075,IX,BSE 500 QUALITY 50,20036.15,20215.18,19963.13,20066.5,,,
VSWS,B,20260401,BIX009,IX,BSE AUTO INDEX,54264.54,54480.13,53362.58,53581.83,,,
VSWS,B,20260401,BIX010,IX,BSE BANKEX,57878.14,58525.99,57542.08,57883.1,,,
VSWS,B,20260401,BIX032,IX,BSE BASIC MATERIALS,7583.07,7662.43,7532.63,7591.48,,,
VSWS,B,20260401,BIX044,IX,BSE BHARAT 22 INDEX,8962.37,8984.18,8850.21,8881.47,,,
VSWS,B,20260401,BIX011,IX,BSE CAPITAL GOODS INDEX,66405.11,67235.76,65939.64,66360.15,,,
VSWS,B,20260401,BIX065,IX,BSE CAPITAL MARKETS & INSURANCE,2147.48,2175.91,2136.17,2145,,,
VSWS,B,20260401,BIX033,IX,BSE CONSUMER DISCRETIONARY GOOD,8415.78,8475.12,8367.18,8405.18,,,
VSWS,B,20260401,BIX012,IX,BSE CONSUMER DURABLES INDEX,54271.03,54392.5,53472.62,53786.03,,,
