INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABCAPITAL,30-Jun-2026,310,PE,1.85,1.95,1.3,1.75,1.75,79,763.4944,279000,-3100,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,315,CE,0,0,0,37.6,26.55,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,315,PE,2.55,2.75,1.9,2.45,2.45,64,629.8007,365800,43400,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,320,CE,0,0,0,46.1,22.85,0,0,21700,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,320,PE,2.55,3.9,2.45,3.3,3.3,288,2886.9122,964100,96100,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,325,CE,0,0,0,32.45,19.5,0,0,21700,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,325,PE,4.2,5.2,3.45,4.65,4.65,55,561.8874,263500,15500,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,330,CE,16.05,16.15,13.75,14.3,14.3,45,480.8519,151900,99200,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,330,PE,6,7.05,4.7,6.85,6.85,131,1365.4958,508400,24800,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,335,CE,12.4,12.5,10.85,11.8,11.8,74,795.3655,167400,139500,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,335,PE,7,9.05,6.25,8.35,8.35,146,1552.7141,325500,83700,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,340,CE,10.9,12.95,8.35,9.05,9.05,372,4034.5601,663400,257300,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,340,PE,10,11.7,8.25,10.8,10.8,267,2898.638,1078800,105400,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,345,CE,8.4,10.3,6.35,6.9,6.9,360,3935.2408,703700,378200,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,345,PE,12.7,14.35,10.4,13.4,13.4,57,631.8188,372000,12400,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,350,CE,6.55,8.1,4.75,5.5,5.5,567,6255.3629,1816600,291400,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,350,PE,15.25,17.85,13.05,16.55,16.55,84,953.8452,1032300,-62000,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,355,CE,4.85,6.2,3.4,4,4,199,2217.8811,799800,15500,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,355,PE,20.5,21.35,19.55,20,20,20,232.4845,434000,-6200,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,360,CE,3.5,4.7,2.55,2.9,2.9,590,6644.974,1881700,310000,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,360,PE,23,25.5,23,24.25,24.25,43,512.6966,1168700,-68200,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,365,CE,2.9,3.45,1.85,2.05,2.05,200,2277.1903,995100,58900,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,365,PE,26.5,29.75,24.5,27.8,30.85,10,121.5417,387500,-15500,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,370,CE,2.15,2.55,1.3,1.6,1.6,509,5867.7358,1767000,27900,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,370,PE,29.65,34.1,28.05,34.1,34.1,20,248.434,272800,-15500,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,375,CE,1.6,1.9,0.95,1.15,1.15,136,1586.0654,384400,62000,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,375,PE,0,0,0,33.9,39.3,0,0,52700,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,380,CE,1.1,1.45,0.7,0.85,0.85,349,4121.2811,982700,-164300,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,380,PE,0,0,0,37.5,43.75,0,0,62000,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,385,CE,1.05,1.05,0.55,0.6,0.6,78,932.7001,368900,-58900,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,385,PE,0,0,0,36.85,48.35,0,0,3100,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,390,CE,0.7,0.8,0.45,0.5,0.5,217,2627.4484,812200,-189100,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,390,PE,0,0,0,33.35,53,0,0,58900,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,395,CE,0.65,0.65,0.3,0.4,0.4,35,429.0896,195300,-18600,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,395,PE,0,0,0,38.7,57.75,0,0,15500,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,400,CE,0.45,0.45,0.35,0.35,0.35,77,955.7021,790500,21700,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,400,PE,0,0,0,35,62.6,0,0,68200,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,405,CE,0.3,0.3,0.3,0.3,0.35,17,213.5931,80600,-34100,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,410,CE,0.25,0.3,0.25,0.3,0.25,10,127.1884,186000,-6200,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,410,PE,0,0,0,51.7,72.35,0,0,18600,0,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,415,CE,0.2,0.2,0.15,0.15,0.15,8,102.9665,111600,-9300,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,420,CE,0.2,0.2,0.15,0.15,0.15,39,507.9769,604500,-37200,11-Jun-2026
OPTSTK,ABCAPITAL,30-Jun-2026,420,PE,0,0,0,53.5,82.2,0,0,12400,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,290,CE,0,0,0,59.7,52.3,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,290,PE,1.8,1.8,1.7,1.7,1.7,4,36.1755,12400,12400,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,300,CE,0,0,0,52.4,44.2,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,300,PE,2.85,3,2.25,2.55,2.55,7,65.6968,68200,9300,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,310,CE,0,0,0,45.65,36.8,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,310,PE,4.7,4.7,4.7,4.7,7.55,1,9.7557,3100,3100,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,315,CE,0,0,0,56.9,33.35,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,315,PE,0,0,0,5.65,9.05,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,320,CE,0,0,0,39.45,30.1,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,320,PE,7.4,7.4,7.15,7.15,10.8,2,20.2911,6200,6200,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,325,CE,0,0,0,49.35,27.1,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,325,PE,8.95,9,8.65,8.65,12.7,5,51.7576,27900,12400,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,330,CE,0,0,0,33.9,24.25,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,330,PE,10.4,10.4,9.9,10.15,10.15,6,63.2834,34100,9300,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,335,CE,0,0,0,42.3,21.65,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,335,PE,0,0,0,10.85,17.2,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,340,CE,17.2,17.2,14.5,15.8,15.8,17,187.2354,40300,34100,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,340,PE,15,15,15,15,15,2,22.01,15500,6200,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,345,CE,0,0,0,35.95,17,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,345,PE,0,0,0,14.35,22.45,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,350,CE,13,13,10,11.1,11.1,21,235.1381,37200,18600,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,350,PE,19.65,20.3,19.65,19.85,19.85,7,80.3148,65100,9300,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,355,CE,0,0,0,30.25,13.15,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,355,PE,0,0,0,18.55,28.5,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,360,CE,8,8,7.05,7.5,7.5,23,262.026,142600,40300,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,360,PE,26.4,27.5,26.4,26.55,31.85,15,179.8822,93000,34100,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,365,CE,0,0,0,25.2,10,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,365,PE,0,0,0,23.4,35.3,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,370,CE,5.4,5.4,5.4,5.4,5.4,1,11.6374,9300,3100,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,370,PE,0,0,0,29,38.95,0,0,3100,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,375,CE,5.5,5.5,4.4,4.4,7.55,12,141.205,40300,3100,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,375,PE,0,0,0,28.85,42.7,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,380,CE,0,0,0,4.8,6.45,0,0,9300,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,380,PE,0,0,0,50.5,46.6,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,385,CE,0,0,0,16.95,5.55,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,385,PE,0,0,0,34.95,50.65,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,390,CE,0,0,0,11.8,4.75,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,390,PE,0,0,0,57.9,54.8,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,395,CE,0,0,0,13.7,4.05,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,395,PE,0,0,0,41.65,59.05,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,400,CE,0,0,0,5.8,3.45,0,0,3100,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,400,PE,0,0,0,65.65,63.4,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,410,CE,1.4,1.4,1.1,1.1,2.45,13,165.7772,161200,-12400,11-Jun-2026
OPTSTK,ABCAPITAL,28-Jul-2026,410,PE,0,0,0,73.75,72.35,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,300,CE,0,0,0,72.85,48.9,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,300,PE,0,0,0,5.35,8.25,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,310,CE,0,0,0,64.95,42,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,310,PE,0,0,0,7.35,11.2,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,320,CE,0,0,0,57.6,35.75,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,320,PE,0,0,0,9.8,14.8,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,330,CE,0,0,0,50.7,30.1,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,330,PE,0,0,0,12.75,19,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,340,CE,0,0,0,44.35,25.15,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,340,PE,0,0,0,16.25,23.9,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,350,CE,14.15,15.75,14.15,15.75,15.75,16,181.0602,52700,37200,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,350,PE,0,0,0,20.3,29.45,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,360,CE,0,0,0,15.5,17.05,0,0,6200,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,360,PE,0,0,0,20,35.55,0,0,6200,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,370,CE,0,0,0,28.55,13.85,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,370,PE,0,0,0,30,42.25,0,0,15500,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,380,CE,0,0,0,24.35,11.2,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,380,PE,0,0,0,35.7,49.45,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,390,CE,0,0,0,20.65,9,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,390,PE,0,0,0,41.85,57.05,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,400,CE,0,0,0,17.45,7.1,0,0,0,0,11-Jun-2026
OPTSTK,ABCAPITAL,25-Aug-2026,400,PE,0,0,0,48.45,65.1,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1080,CE,0,0,0,309,390.5,0,0,675,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1080,PE,1.5,6.1,0.6,1,0.35,373,2721.3391,26325,-77625,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1100,CE,0,0,0,430,370.8,0,0,3375,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1100,PE,0.75,1.5,0.75,1.5,1.5,10,74.3175,23625,-3375,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1120,CE,0,0,0,253,351.15,0,0,2025,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1120,PE,1.05,1.85,0.75,1.4,1.4,116,877.7714,87075,-10800,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1140,CE,0,0,0,281.55,331.6,0,0,14850,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1140,PE,1.1,1.4,1.1,1.35,1.3,6,46.2216,6075,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1160,CE,0,0,0,209.05,312.25,0,0,675,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1160,PE,0,0,0,2.05,1.85,0,0,49275,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1180,PE,2,2.6,1.9,2.6,2.65,9,71.8203,34425,-4050,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1200,CE,0,0,0,368.75,274.2,0,0,147150,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1200,PE,2.15,4.9,2.15,4.25,4.25,38,308.5864,256500,-2025,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1220,PE,0,0,0,50.35,5,0,0,675,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1240,CE,0,0,0,275.5,237.4,0,0,6075,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1240,PE,0,0,0,4.3,6.75,0,0,39825,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1260,CE,0,0,0,324,219.6,0,0,153900,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1260,PE,4,7.85,4,7.45,7.45,41,350.4202,78975,-4050,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1280,CE,0,0,0,19.8,202.35,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1280,PE,0,0,0,4.85,11.55,0,0,12825,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1300,CE,201,201,191.15,196,196,8,80.7472,120150,-4050,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1300,PE,7.1,12.4,6.25,11.55,11.55,116,1025.247,208575,4725,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1320,CE,213.85,213.85,165.05,165.05,165.05,3,30.6666,2025,675,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1320,PE,15,15,14.45,14.65,14.65,7,63.0626,31725,1350,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1340,CE,0,0,0,189.65,154.2,0,0,10800,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1340,PE,10.15,19,9.1,17.75,17.75,78,713.2479,132300,11475,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1360,CE,0,0,0,217.4,139.6,0,0,63450,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1360,PE,13,22.9,11.2,21.9,21.9,93,864.462,96525,12825,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1380,CE,130,130,118.25,119.45,119.45,7,70.9901,68850,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1380,PE,13.8,29,13.8,27.1,27.1,48,454.2446,102600,2025,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1400,CE,146.35,160,104.15,108.7,108.7,51,528.0873,328725,-5400,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1400,PE,21,34.7,17.1,32.65,32.65,449,4326.8104,353700,-8775,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1420,CE,100.35,102.9,91.15,94.4,94.4,14,143.3008,74925,4725,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1420,PE,23.45,41.45,22,39.85,39.85,50,491.0112,99225,5400,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1440,CE,0,0,0,128.4,89.3,0,0,53325,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1440,PE,29,49.3,29,46.8,46.8,156,1561.9986,168750,11475,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1460,CE,68.4,72.35,67.2,70.1,70.1,34,351.1549,124875,-2700,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1460,PE,37,59.05,31,56.2,56.2,127,1293.1201,148500,6750,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1480,CE,80.85,80.85,55.45,60.7,60.7,124,1291.1825,93825,26325,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1480,PE,44,69.7,37.15,65.75,65.75,251,2607.7427,101250,6075,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1500,CE,81,95.35,48.8,50.9,50.9,795,8396.678,619650,99900,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1500,PE,54.4,80.3,44.15,76.6,76.6,657,6928.9607,247725,-20250,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1520,CE,72,82.5,41.45,43.05,43.05,521,5534.6649,243675,77625,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1520,PE,59.25,91.75,52.95,89.25,89.25,133,1424.005,129600,-7425,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1540,CE,60.7,72.05,34.4,35.8,35.8,557,5988.6,260550,109350,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1540,PE,71.2,105.75,62.45,103.65,103.65,125,1367.9763,110700,-22950,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1560,CE,53.4,63,28.7,29.8,29.8,719,7791.4349,302400,-18900,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1560,PE,83,115.4,72.85,112.1,112.1,256,2830.2311,166050,78300,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1580,CE,53,53.9,23.55,24.65,24.65,226,2466.0548,214650,-4050,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1580,PE,97.85,133.95,84.35,133.1,133.1,138,1585.2719,55350,-60075,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1600,CE,39.75,46.4,19.5,20.4,20.4,1308,14406.4373,912600,62100,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1600,PE,103.75,149.05,97,147.85,147.85,50,583.9209,153900,-11475,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1620,CE,32,38.85,15.9,16.35,16.35,166,1839.0935,496800,8100,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1620,PE,124.85,154.1,118.9,154.1,172.75,10,118.4298,38475,-2700,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1640,CE,30.2,33.7,12.95,13.6,13.6,265,2968.3409,560925,-2025,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1640,PE,0,0,0,119.2,188.9,0,0,22275,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1660,CE,26.8,27.7,10.75,11.25,11.25,113,1278.7085,467775,-675,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1660,PE,0,0,0,269.3,205.55,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1680,CE,23.85,24.65,9,9.65,9.65,105,1200.8976,135000,11475,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1680,PE,0,0,0,498.5,222.65,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1700,CE,17.45,20.8,7.8,8.1,8.1,543,6278.7015,294300,14175,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1720,CE,16,17.75,6.35,6.75,6.75,349,4071.5912,169425,112050,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1720,PE,0,0,0,156.9,258,0,0,2025,0,11-Jun-2026
OPTSTK,ADANIENSOL,30-Jun-2026,1740,CE,13.15,16,6.1,6.45,6.45,510,6023.7216,991575,-29025,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1240,CE,0,0,0,277.35,264.15,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1240,PE,0,0,0,64.1,26.85,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1260,CE,0,0,0,260.25,248.8,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1260,PE,0,0,0,44,31.3,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1280,CE,0,0,0,251.7,233.95,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1280,PE,0,0,0,18,36.3,0,0,2700,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1300,CE,0,0,0,232.6,219.6,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1300,PE,0,0,0,55.95,41.75,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1320,CE,0,0,0,227.8,205.75,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1320,PE,0,0,0,93.4,47.75,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1340,CE,0,0,0,206.85,192.4,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1340,PE,0,0,0,69.8,54.2,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1360,CE,0,0,0,144.3,179.65,0,0,675,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1360,PE,0,0,0,110.6,61.3,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1380,CE,0,0,0,183.1,167.45,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1380,PE,0,0,0,85.65,68.95,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1400,CE,147,147,147,147,147,1,10.4423,675,675,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1400,PE,50,60.95,50,60.95,60.95,6,58.9791,14850,-675,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1420,CE,0,0,0,161.35,144.8,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1420,PE,0,0,0,103.5,85.95,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1440,CE,0,0,0,166.05,134.3,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1440,PE,0,0,0,98.2,95.25,0,0,675,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1460,CE,0,0,0,141.55,124.35,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1460,PE,0,0,0,79.65,105.15,0,0,1350,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1480,CE,0,0,0,148.65,114.95,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1480,PE,0,0,0,171.95,115.6,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1500,CE,111.55,111.55,95,95,106.1,6,64.881,9450,1350,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1500,PE,79.6,104.15,78.5,100,126.6,12,128.9395,8775,4050,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1520,CE,0,0,0,145,97.8,0,0,675,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1520,PE,0,0,0,195.5,138.1,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1540,CE,0,0,0,107.5,89.95,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1540,PE,0,0,0,168.4,150.1,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1560,CE,0,0,0,111.25,82.65,0,0,7425,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1560,PE,0,0,0,220.45,162.6,0,0,0,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1580,CE,0,0,0,85,75.8,0,0,1350,0,11-Jun-2026
OPTSTK,ADANIENSOL,28-Jul-2026,1580,PE,0,0,0,193.6,175.6,0,0,0,0,11-Jun-2026
