INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,BANKNIFTY,25-Aug-2026,60700,CE,0,0,0,772.1,1182.4,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,60700,PE,0,0,0,5482.45,3463.5,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,60800,CE,0,0,0,752.15,1151.25,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,60800,PE,0,0,0,5561,3531.15,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,60900,CE,0,0,0,732.65,1120.75,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,60900,PE,0,0,0,5640,3599.45,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61000,CE,459.95,464.85,429,439.75,439.75,202,3723.4736,13860,90,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61000,PE,0,0,0,5719.45,3668.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61100,CE,0,0,0,694.85,1061.6,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61100,PE,0,0,0,5799.3,3737.9,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61200,CE,0,0,0,676.6,1033,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61200,PE,0,0,0,5879.5,3808.05,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61300,CE,0,0,0,658.7,1004.95,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61300,PE,0,0,0,5960.15,3878.8,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61400,CE,0,0,0,641.2,977.5,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61400,PE,0,0,0,6041.2,3950.15,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61500,CE,0,0,0,624.1,950.65,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61500,PE,0,0,0,7400,4022.1,0,0,30,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61600,CE,0,0,0,607.4,924.4,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61600,PE,0,0,0,6204.45,4094.6,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61700,CE,0,0,0,591.05,898.7,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61700,PE,0,0,0,6286.6,4167.7,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61800,CE,0,0,0,575.1,876.1,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61800,PE,0,0,0,6369.15,4243.95,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61900,CE,0,0,0,559.5,851.75,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,61900,PE,0,0,0,6452.1,4318.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62000,CE,265.5,267.75,234.7,254.1,254.1,145,2708.0787,13650,1260,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62000,PE,0,0,0,4100,4393.3,0,0,60,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62100,CE,0,0,0,529.35,804.6,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62100,PE,0,0,0,6619,4468.8,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62200,CE,0,0,0,514.8,781.85,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62200,PE,0,0,0,6702.95,4544.8,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62300,CE,0,0,0,500.6,757.2,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62300,PE,0,0,0,6787.25,4619,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62400,CE,0,0,0,486.7,735.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62400,PE,0,0,0,6871.9,4695.9,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62500,CE,198.85,200,180.45,184.45,184.45,44,827.5097,2220,690,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62500,PE,0,0,0,6956.9,4773.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62600,CE,0,0,0,459.9,693.15,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62600,PE,0,0,0,7042.2,4851.3,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62700,CE,0,0,0,447,672.85,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62700,PE,0,0,0,7127.8,4929.75,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62800,CE,0,0,0,434.4,653,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62800,PE,0,0,0,7213.7,5008.7,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62900,CE,0,0,0,422.1,633.6,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,62900,PE,0,0,0,7299.95,5088.15,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63000,CE,0,0,0,366.85,614.7,0,0,120,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63000,PE,4623.85,4677.5,4623.85,4677.5,5168.05,3,60.8937,270,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63100,CE,0,0,0,398.4,596.25,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63100,PE,0,0,0,7473.3,5248.4,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63200,CE,0,0,0,387,578.3,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63200,PE,0,0,0,7560.4,5329.2,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63300,CE,0,0,0,375.85,560.75,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63300,PE,0,0,0,7647.8,5410.45,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63500,CE,0,0,0,354.45,527.05,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,63500,PE,0,0,0,7823.4,5574.3,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,64000,CE,0,0,0,305.4,450,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,64000,PE,0,0,0,8267,5991.25,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,64500,CE,0,0,0,262.4,382.7,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,64500,PE,0,0,0,8716.6,6417.9,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,65000,CE,0,0,0,224.8,324.1,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,65000,PE,0,0,0,9171.6,6853.25,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,65500,CE,0,0,0,192.05,273.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,25-Aug-2026,65500,PE,0,0,0,9631.45,7296.5,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,43500,CE,0,0,0,13878.45,14989.4,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,43500,PE,0,0,0,167.1,6.3,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,45000,CE,0,0,0,12567.35,13527,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,45000,PE,60,60,60,60,60,2,27.036,4290,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,46500,CE,0,0,0,11298,12076.75,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,46500,PE,60,65,59,59,59,128,1787.9111,4980,3420,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,48000,CE,0,0,0,10129.1,10648.45,0,0,150,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,48000,PE,99,114.05,74.95,77.8,77.8,439,6334.7715,9660,5100,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,49500,CE,0,0,0,8922.65,9256.1,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,49500,PE,135.7,141,102.8,105.75,105.75,331,4927.4562,13560,7140,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,51000,CE,0,0,0,7836.25,7917.6,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,51000,PE,190,205.1,157.1,168,168,103,1581.7316,5010,-1440,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,52500,CE,0,0,0,6823,6653.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,52500,PE,260,300,260,276.1,276.1,96,1520.0925,7350,690,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,54000,CE,0,0,0,5400,5484,0,0,1380,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,54000,PE,436.5,475.35,410.05,421.7,421.7,138,2254.0765,19350,270,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,55500,CE,4000,4030,3875,3990.2,3990.2,116,2069.748,21360,-1830,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,55500,PE,671.25,725.15,645,650,650,96,1618.5538,18300,600,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,57000,CE,2875,2950,2801,2913.35,2913.35,46,826.047,46500,450,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,57000,PE,1000,1161,981.45,997.85,997.85,229,3987.6989,25620,1740,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,58500,CE,1986,2001,1840.6,1929.7,1929.7,147,2664.9481,21120,2700,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,58500,PE,1465,1672.55,1432.35,1511.3,1511.3,156,2810.9497,15360,1050,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,60000,CE,1270,1275,1191,1237.55,1237.55,87,1598.2554,45420,450,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,60000,PE,2380,2389,2209.6,2243.85,2243.85,9,168.1989,2850,30,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,61500,CE,718.95,738,675,696,696,96,1791.3873,6630,-1530,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,61500,PE,0,0,0,3365,4196.8,0,0,330,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,63000,CE,377.35,396.45,350,365.05,365.05,363,6900.6585,20940,-4410,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,63000,PE,0,0,0,6693.9,5252.75,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,64500,CE,0,0,0,1685.65,771.9,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,64500,PE,0,0,0,7730.9,6403.85,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,66000,CE,0,0,0,1369.25,534,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,66000,PE,0,0,0,8825.75,7638.5,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,67500,CE,0,0,0,1102.1,361.7,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,67500,PE,0,0,0,9969.75,8938.7,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,69000,CE,0,0,0,882.6,239.95,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Sep-2026,69000,PE,0,0,0,11161.45,10289.45,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,43500,CE,0,0,0,18243.35,15737.55,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,43500,PE,0,0,0,25.15,55.45,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,45000,CE,0,0,0,16853.55,14334.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,45000,PE,147.1,147.1,145,145,100.65,3,40.6317,2550,30,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,46500,CE,0,0,0,15478.7,12957.9,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,46500,PE,0,0,0,84.85,172.6,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,48000,CE,0,0,0,14125.35,11618.1,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,48000,PE,0,0,0,231,281.2,0,0,600,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,49500,CE,0,0,0,12801.5,10325.95,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,49500,PE,0,0,0,232.05,437.45,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,51000,CE,0,0,0,11516.25,9092.75,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,51000,PE,400,400,400,400,652.7,2,30.84,990,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,52500,CE,0,0,0,10279.15,7929.55,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,52500,PE,0,0,0,550.6,937.85,0,0,600,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,54000,CE,0,0,0,9099.9,6847.55,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,54000,PE,700,715,604.55,650,650,15,246.0164,3870,90,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,55500,CE,0,0,0,7987.45,5849.15,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,55500,PE,0,0,0,1066.65,1754.3,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,57000,CE,0,0,0,3900,4947,0,0,690,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,57000,PE,0,0,0,1281.25,2300.5,0,0,840,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,58500,CE,0,0,0,5992.15,4140.65,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,58500,PE,0,0,0,1895.7,2942.6,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,60000,CE,2450,2465.65,2380,2435,2435,13,243.4805,11190,-60,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,60000,PE,2491.75,2491.75,2491.75,2491.75,3680.1,1,18.7475,300,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,61500,CE,0,0,0,4337.95,2812.1,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,61500,PE,0,0,0,3006,4510.8,0,0,30,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,63000,CE,1145.3,1200,1145.3,1200,2282.45,4,77.0056,5220,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,63000,PE,0,0,0,3781.45,5429.6,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,64500,CE,0,0,0,3029.8,1834.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,64500,PE,0,0,0,4582.05,6429.9,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,66000,CE,0,0,0,2499.1,1463.3,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,66000,PE,0,0,0,7592,7507.25,0,0,60,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,67500,CE,0,0,0,2043.8,1153.3,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,67500,PE,0,0,0,6420.4,8645.65,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,69000,CE,0,0,0,1660.3,901.85,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,29-Dec-2026,69000,PE,0,0,0,7449.1,9842.55,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,43500,CE,0,0,0,10420.1,16505.65,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,43500,PE,0,0,0,610.65,136,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,45000,CE,0,0,0,9276.6,15159.85,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,45000,PE,0,0,0,862.55,214.85,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,46500,CE,0,0,0,8199.45,13846.55,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,46500,PE,0,0,0,1180.7,326.25,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,48000,CE,0,0,0,7195.75,12573.5,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,48000,PE,0,0,0,1572.45,477.9,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,49500,CE,0,0,0,6266.75,11348.55,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,49500,PE,0,0,0,2038.8,677.65,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,51000,CE,0,0,0,5420.45,10179.25,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,51000,PE,0,0,0,2587.9,933.05,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,52500,CE,0,0,0,4655.4,9072.4,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,52500,PE,0,0,0,3218.25,1250.9,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,54000,CE,0,0,0,3970.55,8035.05,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,54000,PE,0,0,0,3928.75,1638.25,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,55500,CE,0,0,0,3363.8,7066.95,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,55500,PE,0,0,0,4717.35,2094.85,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,57000,CE,0,0,0,2831.15,6177.75,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,57000,PE,0,0,0,5580.05,2630.3,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,58500,CE,0,0,0,2367.8,5366,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,58500,PE,0,0,0,6512.1,3243.25,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,60000,CE,0,0,0,1968.25,4631.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,60000,PE,0,0,0,7507.95,3933.3,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,61500,CE,0,0,0,1629.75,3972.7,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,61500,PE,0,0,0,8564.8,4699.35,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,63000,CE,0,0,0,1950,3387.15,0,0,120,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,63000,PE,0,0,0,9669.3,5538.5,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,64500,CE,0,0,0,1094.95,2870.9,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,64500,PE,0,0,0,10820.75,6446.95,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,66000,CE,0,0,0,890.95,2419.45,0,0,0,0,19-Jun-2026
OPTIDX,BANKNIFTY,30-Mar-2027,66000,PE,0,0,0,12012.15,7420.15,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,20500,CE,0,0,0,3449.05,5969.2,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,20500,PE,1.6,2,1.2,1.2,0,30,369.0305,5340,600,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21000,CE,0,0,0,3000.75,5470.1,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21000,PE,0,0,0,1,0,0,0,5160,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21300,CE,0,0,0,2741.55,5170.7,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21300,PE,4,4,4,4,0,2,25.5648,840,120,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21400,CE,0,0,0,2657.1,5070.85,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21400,PE,0,0,0,151.95,0,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21500,CE,0,0,0,2573.6,4971.05,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21500,PE,0,0,0,1.65,0,0,0,2340,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21600,CE,0,0,0,2491.2,4871.25,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21600,PE,0,0,0,182.5,0,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21700,CE,0,0,0,2409.95,4771.4,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21700,PE,0,0,0,199.4,0,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21800,CE,0,0,0,2329.8,4671.6,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21800,PE,0,0,0,217.5,0,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21900,CE,0,0,0,2250.9,4571.8,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,21900,PE,0,0,0,8,0,0,0,360,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22000,CE,0,0,0,2173.2,4471.95,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22000,PE,2,2,1,1,1,19,250.8128,14820,-600,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22100,CE,0,0,0,2096.85,4372.15,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22100,PE,0,0,0,279.15,0,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22200,CE,0,0,0,2021.75,4272.35,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22200,PE,0,0,0,2.5,0,0,0,420,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22300,CE,0,0,0,1948.9,4172.55,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22300,PE,0,0,0,11.75,0,0,0,540,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22400,CE,0,0,0,1876.45,4072.7,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22400,PE,1.5,1.5,1.5,1.5,0,1,13.4409,600,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22450,CE,0,0,0,3617.75,4022.8,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22450,PE,0,0,0,20.9,0,0,0,60,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22500,CE,0,0,0,1805.45,3972.9,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22500,PE,1.65,1.65,1.5,1.5,0,10,135.0091,6780,-360,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22550,CE,0,0,0,3519.85,3923,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22550,PE,0,0,0,8.85,0,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22600,CE,0,0,0,1735.1,3873.1,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22600,PE,0,0,0,6,0,0,0,660,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22650,CE,0,0,0,3422.2,3823.2,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22650,PE,0,0,0,11.7,0,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22700,CE,0,0,0,1667.2,3773.3,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22700,PE,1.5,1.5,1.5,1.5,0,1,13.6209,720,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22750,CE,0,0,0,3324.9,3723.35,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22750,PE,0,0,0,5.3,0.05,0,0,60,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22800,CE,0,0,0,1600.8,3673.45,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22800,PE,0,0,0,7,0.05,0,0,2100,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22850,CE,0,0,0,3227.95,3623.55,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22850,PE,0,0,0,0.15,0.05,0,0,960,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22900,CE,0,0,0,1535.95,3573.65,0,0,0,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22900,PE,0,0,0,5,0.05,0,0,360,0,19-Jun-2026
OPTIDX,FINNIFTY,30-Jun-2026,22950,CE,0,0,0,3131.35,3523.75,0,0,0,0,19-Jun-2026
