FUTSTK,BSOFT,27-Mar-2025,0,,404.8,412.7,398.3,405.65,405.65,3803,15465.0895,10650000,-245000,21-Mar-2025
FUTSTK,BSOFT,24-Apr-2025,0,,405.85,414.8,401.75,407.9,407.9,2429,9942.5675,2755000,933000,21-Mar-2025
FUTSTK,BSOFT,29-May-2025,0,,411,417,405.55,410.25,410.25,101,415.9495,551000,40000,21-Mar-2025
FUTSTK,CAMS,27-Mar-2025,0,,3744.9,3837.45,3693.65,3812.05,3812.05,4689,22251.862,1298125,-42000,21-Mar-2025
FUTSTK,CAMS,24-Apr-2025,0,,3657.95,3799.8,3653.85,3773.6,3773.6,1729,8110.9611,689750,55500,21-Mar-2025
FUTSTK,CAMS,29-May-2025,0,,3699,3772.05,3690,3742.2,3742.2,71,330.6298,17625,2250,21-Mar-2025
FUTSTK,CANBK,27-Mar-2025,0,,85.83,88.23,85.5,87.65,87.65,8535,50315.9918,197390250,-20513250,21-Mar-2025
FUTSTK,CANBK,24-Apr-2025,0,,86.47,88.82,86.18,88.27,88.27,5657,33581.2871,73365750,20142000,21-Mar-2025
FUTSTK,CANBK,29-May-2025,0,,87.47,89.2,87.47,88.8,88.8,123,735.2566,2342250,182250,21-Mar-2025
FUTSTK,CDSL,27-Mar-2025,0,,1175,1217.95,1164.3,1213.8,1213.8,14045,59161.917,8199450,-981750,21-Mar-2025
FUTSTK,CDSL,24-Apr-2025,0,,1165,1202,1155.7,1198.85,1198.85,8078,33621.595,4539150,391300,21-Mar-2025
FUTSTK,CDSL,29-May-2025,0,,1155,1195.65,1155,1192.1,1192.1,789,3262.4366,569450,-2100,21-Mar-2025
FUTSTK,CESC,27-Mar-2025,0,,147,152,147,151.12,151.12,2819,12300.8801,26208000,-1573650,21-Mar-2025
FUTSTK,CESC,24-Apr-2025,0,,148.04,152.59,148.03,151.93,151.93,906,3982.0143,1775475,558675,21-Mar-2025
FUTSTK,CESC,29-May-2025,0,,149.5,152.5,149.5,152.5,152.5,12,52.9074,114075,-2925,21-Mar-2025
FUTSTK,CGPOWER,27-Mar-2025,0,,657.4,658.7,633,641.7,641.7,4541,21182.6549,7315975,-476325,21-Mar-2025
FUTSTK,CGPOWER,24-Apr-2025,0,,659.65,661.9,637.1,646,646,1591,7482.2882,1290500,548825,21-Mar-2025
FUTSTK,CGPOWER,29-May-2025,0,,661,664.8,641.5,648.8,648.8,60,282.1261,37700,5075,21-Mar-2025
FUTSTK,CHAMBLFERT,27-Mar-2025,0,,579.65,598,577.55,596.7,596.7,2281,25620.4712,7563900,-233700,21-Mar-2025
FUTSTK,CHAMBLFERT,24-Apr-2025,0,,574,590.9,571,589.3,589.3,1230,13659.4781,3021000,469300,21-Mar-2025
FUTSTK,CHAMBLFERT,29-May-2025,0,,571,585,566,582.8,582.8,43,472.1263,68400,-3800,21-Mar-2025
FUTSTK,CHOLAFIN,27-Mar-2025,0,,1511.6,1553,1497.1,1541.35,1541.35,5937,56999.9213,11525625,-87500,21-Mar-2025
FUTSTK,CHOLAFIN,24-Apr-2025,0,,1498,1550,1498,1539.8,1539.8,2896,27766.48,3307500,910000,21-Mar-2025
FUTSTK,CHOLAFIN,29-May-2025,0,,1525,1540.6,1524,1539.9,1539.9,22,210.5397,38750,-2500,21-Mar-2025
FUTSTK,CIPLA,27-Mar-2025,0,,1510.85,1526.65,1510.85,1522.6,1522.6,5675,28066.6406,10655775,-274950,21-Mar-2025
FUTSTK,CIPLA,24-Apr-2025,0,,1524.9,1536.45,1522,1532.55,1532.55,1889,9401.0303,965250,318175,21-Mar-2025
FUTSTK,CIPLA,29-May-2025,0,,1532.8,1545.25,1532.8,1540.05,1540.05,32,160.2242,15600,2600,21-Mar-2025
FUTSTK,COALINDIA,27-Mar-2025,0,,394.85,410.2,394.55,405.65,405.65,16208,68999.1372,46628400,-735000,21-Mar-2025
FUTSTK,COALINDIA,24-Apr-2025,0,,399.15,412.85,397.4,408.4,408.4,5118,21934.6612,8523900,1315650,21-Mar-2025
FUTSTK,COALINDIA,29-May-2025,0,,402.45,415,399.8,410.85,410.85,269,1157.6156,995400,8400,21-Mar-2025
FUTSTK,COFORGE,27-Mar-2025,0,,7380.15,7817.65,7372.9,7740.85,7740.85,15601,89999.7786,2556600,-176775,21-Mar-2025
FUTSTK,COFORGE,24-Apr-2025,0,,7400,7858.8,7399.95,7783.4,7783.4,4556,26442.8003,226950,77400,21-Mar-2025
FUTSTK,COFORGE,29-May-2025,0,,7476.85,7875.15,7476,7807.5,7807.5,157,911.8996,9675,-1200,21-Mar-2025
FUTSTK,COLPAL,27-Mar-2025,0,,2432.75,2432.75,2388.3,2405.1,2405.1,4477,18823.8826,4290300,-93800,21-Mar-2025
FUTSTK,COLPAL,24-Apr-2025,0,,2432.85,2447,2404.1,2420.35,2420.35,3010,12735.4731,511175,338625,21-Mar-2025
FUTSTK,COLPAL,29-May-2025,0,,2446,2446,2401.45,2416.75,2416.75,95,401.2655,29050,10675,21-Mar-2025
