INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,NIFTY,21-Apr-26,21850,CE,0,0,0,1894.15,934.95,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,21850,PE,0,0,0,16.45,39.8,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,21900,CE,0,0,0,1846.65,891.2,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,21900,PE,0,0,0,18.55,45.9,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,21950,CE,0,0,0,1799.3,848.15,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,21950,PE,0,0,0,20.9,52.7,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22000,CE,0,0,0,1752.25,805.85,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22000,PE,310,310,223.2,276.3,276.3,3068,44386.289,106990,60385,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22050,CE,0,0,0,1705.45,764.4,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22050,PE,0,0,0,26.4,68.65,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22100,CE,0,0,0,1658.95,723.85,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22100,PE,0,0,0,29.55,77.95,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22150,CE,0,0,0,1612.75,684.25,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22150,PE,0,0,0,33,88.2,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22200,CE,0,0,0,1566.9,645.65,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22200,PE,0,0,0,36.8,99.45,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22250,CE,0,0,0,1521.35,608.05,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22250,PE,0,0,0,40.95,111.7,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22300,CE,911.75,963.45,824.1,824.1,571.6,67,1011.8767,3510,3510,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22300,PE,0,0,0,45.45,125.05,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22350,CE,895.45,937.45,820.75,820.75,820.75,35,527.7526,2275,2275,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22350,PE,0,0,0,50.4,139.6,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22400,CE,860.35,909.75,780,786,786,70,1056.4736,4485,4485,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22400,PE,0,0,0,55.75,155.25,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22450,CE,1083.05,1083.05,717.1,745.8,745.8,40,604.875,3900,1885,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22450,PE,0,0,0,61.55,172.15,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22500,CE,800,868.9,695,714.1,714.1,494,7482.2159,32370,-2925,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22500,PE,413,458.4,345.55,426.45,426.45,1746,25994.0403,53300,31655,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22550,CE,0,0,0,1257.05,406.95,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22550,PE,0,0,0,74.6,209.7,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22600,CE,0,0,0,1214.65,377.8,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22600,PE,120.4,490.6,120.4,465.6,465.6,257,3849.4491,10335,10335,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22650,CE,0,0,0,1172.85,349.95,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22650,PE,486.95,512.5,400,484.45,484.45,170,2553.1485,10530,715,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22700,CE,711.65,750,572.7,599.2,599.2,667,10119.116,22880,7670,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22700,PE,484.15,535,415.05,506.4,506.4,915,13781.2666,21125,3575,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22750,CE,0,0,0,1090.95,298.25,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22750,PE,0,0,0,107.2,300.4,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22800,CE,446.6,671.85,446.6,542.9,542.9,519,7900.2036,11310,11310,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22800,PE,479.8,571.45,459,544.9,544.9,269,4074.7223,11375,11375,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22850,CE,589.15,610.4,512,516,516,47,714.9161,520,520,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22850,PE,505.9,578.2,481.55,570.9,570.9,101,1533.53,5980,5980,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22900,CE,600.05,600.05,462.2,486.8,486.8,255,3887.6374,7410,7410,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22900,PE,555.3,628,504.5,600.95,600.95,223,3399.1187,10140,10140,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22950,CE,557.15,576.75,457.55,478.95,210.55,90,1373.0514,4095,1235,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,22950,PE,576.25,663.9,526,622,622,350,5356.5792,11180,9880,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23000,CE,529.95,559,417.4,441.45,441.45,1971,30098.196,55055,18395,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23000,PE,575,695,535.9,650.1,650.1,1377,21122.7258,42250,14625,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23050,CE,0,0,0,860.95,174.3,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23050,PE,570.25,712,552.6,712,475.55,33,507.3115,1300,1300,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23100,CE,460.5,497.5,378.7,393.25,393.25,233,3563.8214,13195,5915,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23100,PE,672.4,747.3,604.55,706.5,706.5,209,3229.9378,2990,2990,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23150,CE,466.75,466.75,373,373,373,17,260.4927,2405,260,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23150,PE,0,0,0,203.75,543.8,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23200,CE,420,454,339.7,356.4,356.4,332,5091.6871,16770,9165,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23200,PE,725.25,780.15,635.75,752.25,752.25,54,838.9332,2665,2665,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23250,CE,382.3,404.8,320.45,338.7,338.7,39,598.354,5070,1755,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23250,PE,0,0,0,235.5,616.55,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23300,CE,386.85,410.65,298.05,312.25,312.25,350,5380.7181,25415,8905,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23300,PE,756.15,860.2,680.2,810.25,810.25,189,2952.3566,13910,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23350,CE,337.25,353,283.3,297.45,297.45,81,1245.8677,8190,3445,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23350,PE,0,0,0,270.65,693.35,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23400,CE,367,367,265.2,279.8,279.8,164,2526.1845,14820,4680,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23400,PE,910,925,767.05,925,733.2,27,425.7625,1040,-520,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23450,CE,310,320.35,249.95,260.5,260.5,126,1943.8757,9425,4940,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23450,PE,0,0,0,775.4,773.9,0,0,325,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23500,CE,300,332.15,234,243.65,243.65,1531,23665.5472,61425,21385,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23500,PE,958,980,800,955.7,955.7,46,728.2054,16380,-520,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23550,CE,280.95,292.25,220.35,229.9,229.9,159,2460.0692,14430,6500,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23550,PE,0,0,0,611.3,857.75,0,0,780,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23600,CE,277.25,293.7,200,213.45,213.45,223,3455.1679,13195,4225,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23600,PE,1030.9,1048.75,1030.9,1031.25,900.8,8,128.0985,2730,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23650,CE,0,0,0,486.6,45.1,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23650,PE,0,0,0,396.8,944.55,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23700,CE,243.8,257.55,173,184,184,174,2704.3258,15405,2145,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23700,PE,0,0,0,1315.1,988.9,0,0,3380,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23750,CE,0,0,0,436.35,34.65,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23750,PE,0,0,0,457,1033.8,0,0,65,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23800,CE,210,228.75,147.35,158.35,158.35,230,3585.63,12350,2795,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23800,PE,1110.95,1111,1093.5,1093.5,1079.25,3,48.565,2210,-130,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23850,CE,0,0,0,389.75,26.35,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23850,PE,0,0,0,498.55,1125.2,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23900,CE,175,175,127.1,132.85,132.85,140,2188.2316,7930,-1235,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23900,PE,0,0,0,526.25,1171.55,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23950,CE,0,0,0,283.1,19.8,0,0,715,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,23950,PE,0,0,0,554.8,1218.35,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24000,CE,154.25,184.15,105.45,112.35,112.35,3051,47857.8198,85735,43680,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24000,PE,1325.05,1442.1,1160,1304.5,1304.5,18,295.6666,1170,455,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24050,CE,142.25,151.3,98.25,103.45,103.45,92,1445.3855,1885,-1365,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24050,PE,0,0,0,614.45,1312.95,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24100,CE,137.45,147.85,89.6,95.8,95.8,97,1526.0125,4810,2210,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24100,PE,0,0,0,645.55,1360.7,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24150,CE,120,136.85,82.4,87.95,87.95,207,3262.8709,6370,2990,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24150,PE,0,0,0,677.5,1408.75,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24200,CE,120,126,72,81.25,81.25,372,5875.5865,16770,6890,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24200,PE,0,0,0,710.25,1457,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24250,CE,0,0,0,237.6,7.85,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24250,PE,0,0,0,743.8,1505.5,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24300,CE,0,0,0,222.25,6.65,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24300,PE,0,0,0,778.1,1554.15,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24350,CE,0,0,0,207.65,5.65,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24350,PE,0,0,0,813.15,1602.95,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24400,CE,0,0,0,193.8,4.75,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24400,PE,0,0,0,849,1651.95,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24450,CE,0,0,0,180.7,4,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24450,PE,0,0,0,885.5,1701.05,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24500,CE,81,81,43.25,45.7,45.7,2843,45375.8057,113685,68510,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24500,PE,0,0,0,923.85,1750.25,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24550,CE,0,0,0,70.05,2.8,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24550,PE,0,0,0,960.85,1799.55,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24600,CE,64,64,36.35,38.7,38.7,291,4661.4287,18590,6890,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24600,PE,0,0,0,999.45,1848.9,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24650,CE,0,0,0,135.15,1.95,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24650,PE,0,0,0,1038.65,1898.4,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24700,CE,0,0,0,125.3,1.6,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24700,PE,0,0,0,1850,1947.9,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24750,CE,0,0,0,116.05,1.35,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24750,PE,0,0,0,1118.85,1997.45,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24800,CE,0,0,0,144,1.1,0,0,130,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24800,PE,0,0,0,1945,2047.1,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24850,CE,0,0,0,99.15,0.9,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24850,PE,0,0,0,1201.3,2096.75,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24900,CE,48.9,48.95,23.8,25.8,25.8,394,6385.0549,8320,5590,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24900,PE,2010,2010,2010,2010,2146.4,1,17.4915,260,-65,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24950,CE,0,0,0,84.35,0.6,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,24950,PE,0,0,0,1285.8,2196.15,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25000,CE,36,37.8,18.05,19.75,19.75,2212,35981.2857,77870,29120,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25000,PE,0,0,0,2100,2245.85,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25050,CE,24.05,27.6,19.9,21.9,21.9,20,325.9447,715,455,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25050,PE,0,0,0,1372.2,2295.65,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25100,CE,0,0,0,86.05,0.35,0,0,130,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25100,PE,0,0,0,2150,2345.4,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25150,CE,0,0,0,60.2,0.25,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25150,PE,0,0,0,1460.3,2395.2,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25200,CE,0,0,0,55.15,0.2,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25200,PE,0,0,0,1504.95,2445,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25250,CE,0,0,0,50.45,0.15,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25250,PE,0,0,0,1549.9,2494.8,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25300,CE,0,0,0,46.15,0.15,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25300,PE,0,0,0,1595.25,2544.6,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25350,CE,0,0,0,42.15,0.1,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25350,PE,0,0,0,1640.9,2594.45,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25400,CE,0,0,0,38.45,0.1,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25400,PE,0,0,0,1686.85,2644.25,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25450,CE,22.45,22.45,10.7,11.3,11.3,269,4452.4041,5785,-4615,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25450,PE,0,0,0,1733.1,2694.1,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25500,CE,28.95,28.95,9.15,9.95,9.95,767,12719.4706,28210,23010,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25500,PE,0,0,0,1779.6,2743.9,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25550,CE,0,0,0,28.95,0.05,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,21-Apr-26,25550,PE,0,0,0,1826.4,2793.75,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20200,CE,2730,2730,2600,2600,2561.6,2,29.7245,130,130,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20200,PE,23.85,23.85,23.85,23.85,23.85,195,2563.373,12675,12675,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20250,CE,0,0,0,5235.65,2511.9,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20250,PE,0,0,0,0.15,0.25,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20300,CE,0,0,0,5186.45,2462.15,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20300,PE,25.25,25.25,25.25,25.25,25.25,47,620.9364,2145,2145,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20350,CE,0,0,0,5137.25,2412.45,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20350,PE,0,0,0,0.2,0.4,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20400,CE,0,0,0,5088.05,2362.75,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20400,PE,27.05,27.05,27.05,27.05,0.5,1,13.2776,65,65,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20450,CE,0,0,0,5038.8,2313.05,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20450,PE,0,0,0,0.25,0.65,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20500,CE,2499.95,2615,2340,2386.1,2386.1,1145,17118.5344,142285,-4875,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20500,PE,150,150,82.1,103,103,44793,599678.0078,1633580,619450,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20550,CE,0,0,0,2277.2,2213.8,0,0,130,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20550,PE,30.75,30.75,30.75,30.75,0.95,2,26.755,130,130,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20600,CE,0,0,0,2033.15,2164.2,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20600,PE,0,0,0,0.35,1.2,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20650,CE,2420,2420,2380,2380,2114.7,10,149.825,195,-520,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20650,PE,34.1,34.1,34.1,34.1,1.45,1,13.4447,65,65,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20700,CE,0,0,0,2152.15,2065.2,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20700,PE,38.25,38.25,38.25,38.25,1.75,1,13.4799,65,65,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20750,CE,0,0,0,2107,2015.8,0,0,195,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20750,PE,0,0,0,0.5,2.15,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20800,CE,0,0,0,2045.7,1966.45,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20800,PE,74.35,143.05,74.35,131.35,131.35,4934,67091.5768,83395,74685,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20850,CE,0,0,0,2207.25,1917.15,0,0,195,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20850,PE,0,0,0,0.65,3.1,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20900,CE,0,0,0,1980.85,1868,0,0,195,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20900,PE,60.7,60.7,60.7,60.7,3.75,18,245.2402,1170,1170,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20950,CE,0,0,0,2124.4,1818.9,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,20950,PE,0,0,0,0.85,4.45,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21000,CE,2000.55,2170.45,1898.3,1948.15,1948.15,10337,154923.4275,1012960,-421525,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21000,PE,190,190,120,154.95,154.95,61674,847580.3017,3275350,113620,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21050,CE,0,0,0,1684.05,1721.15,0,0,65,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21050,PE,0,0,0,1.05,6.3,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21100,CE,0,0,0,1776.95,1672.5,0,0,325,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21100,PE,41.85,78.75,41.85,78.75,78.75,5,68.735,325,325,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21150,CE,1834.05,1834.05,1834.05,1834.05,1834.05,1,14.9396,260,65,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21150,PE,0,0,0,1.35,8.75,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21200,CE,0,0,0,1569.5,1575.75,0,0,195,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21200,PE,0,0,0,1.5,10.3,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21250,CE,0,0,0,1545.05,1527.7,0,0,260,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21250,PE,0,0,0,1.7,12.05,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21300,CE,0,0,0,1600,1479.9,0,0,130,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21300,PE,0,0,0,1.9,14.05,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21350,CE,0,0,0,1502.55,1432.4,0,0,65,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21350,PE,0,0,0,2.1,16.3,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21400,CE,1808.15,1808.15,1550.5,1550.5,1550.5,5,75.1629,1885,65,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21400,PE,133.1,231.85,133.1,213.7,213.7,2166,30414.3453,37830,34645,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21450,CE,1309.2,1690.8,1309.2,1690.8,1338.3,5,74.9208,390,65,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21450,PE,148.45,238.65,148.45,222.15,222.15,763,10742.8372,16250,16120,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21500,CE,1632.25,1735,1495.35,1535.2,1535.2,2050,30810.5597,230750,-44915,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21500,PE,265,265,190.05,231.9,231.9,40090,565817.8416,1543230,-26650,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21550,CE,1608.4,1608.4,1480,1483.5,1245.7,7,104.9635,520,455,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21550,PE,0,0,0,3.25,28.8,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21600,CE,1516.2,1642.2,1427.85,1441.55,1441.55,178,2679.1149,19045,1625,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21600,PE,196.35,270.8,196.35,250.7,250.7,3475,49329.6194,100165,97760,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21650,CE,1485.55,1485.55,1405.35,1406.2,1154.85,4,60.0487,1625,-130,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21650,PE,0,0,0,4,37.55,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21700,CE,1315.8,1555,1315.8,1385.95,1385.95,81,1219.2875,6955,-260,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21700,PE,323,323,223.3,272.05,272.05,6495,92700.279,153335,56095,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21750,CE,1503.95,1503.95,1358.7,1358.7,1066.05,5,75.1977,1430,-260,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21750,PE,0,0,0,4.9,48.35,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21800,CE,1400,1476.05,1277.95,1303.6,1303.6,79,1189.2528,7540,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21800,PE,263.15,315.1,240.25,293.55,293.55,4560,65411.5048,158535,37830,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21850,CE,1313.65,1313.65,1207.7,1246.7,979.65,10,150.3524,1495,-195,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21850,PE,0,0,0,6,61.55,0,0,0,0,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21900,CE,1282.5,1402.35,1208.95,1222.4,1222.4,77,1160.6004,5980,-1625,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21900,PE,300.05,340.25,262.35,318.8,318.8,1762,25420.0341,63960,11505,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21950,CE,1163.05,1163.05,1163.05,1163.05,895.95,1,15.0235,1755,65,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,21950,PE,254.6,349.9,254.6,329.6,329.6,508,7349.3245,12805,12545,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,22000,CE,1250.05,1333.95,1107.75,1156.75,1156.75,9516,143722.457,1339325,-77935,1-Apr-26
OPTIDX,NIFTY,28-Apr-26,22000,PE,368,400,282.5,343.15,343.15,56342,817369.466,2840890,910,1-Apr-26
