TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-01,2026-04-01,FO,BSE,IDO,864039,,SENSEX,,2026-04-02,2026-04-02,79600.00,CE,SENSEX2640279600CE,4.00,5.95,0.90,1.20,0.90,3.75,73134.32,1.20,14340,-6280,176540,14052951832.00,2896,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,849050,,BANKEX,,2026-04-30,2026-04-30,58400.00,CE,BANKEX26APR58400CE,1960.55,1960.55,1780.00,1791.70,1780.00,1194.05,57883.10,1791.70,180,180,450,27109066.50,9,F1,30,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,849317,,BANKEX,,2026-04-30,2026-04-30,63000.00,CE,BANKEX26APR63000CE,291.90,306.50,291.90,300.50,302.80,240.80,57883.10,300.50,450,450,450,28485228.00,9,F1,30,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,849675,,BANKEX,,2026-04-30,2026-04-30,62600.00,CE,BANKEX26APR62600CE,358.95,367.30,358.95,362.90,362.65,282.05,57883.10,362.90,240,240,240,15111094.50,6,F1,30,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,851046,,BANKEX,,2026-04-30,2026-04-30,58300.00,CE,BANKEX26APR58300CE,1919.10,1919.10,1919.10,1919.10,1919.10,1229.80,57883.10,1744.40,60,60,60,3613146.00,1,F1,30,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,851161,,BANKEX,,2026-04-30,2026-04-30,62300.00,CE,BANKEX26APR62300CE,410.25,418.05,410.25,414.15,418.05,316.80,57883.10,414.15,120,120,120,7525698.00,3,F1,30,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,851582,,BANKEX,,2026-04-30,2026-04-30,58500.00,CE,BANKEX26APR58500CE,1811.50,1811.50,1811.50,1811.50,1811.50,1159.10,57883.10,1652.50,60,60,60,3618690.00,1,F1,30,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,852227,,BANKEX,,2026-04-30,2026-04-30,62700.00,CE,BANKEX26APR62700CE,341.10,353.40,341.10,346.80,347.65,271.20,57883.10,346.80,300,300,300,18914037.00,5,F1,30,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,852728,,BANKEX,,2026-04-30,2026-04-30,60600.00,CE,BANKEX26APR60600CE,883.20,911.30,862.00,869.25,862.00,589.35,57883.10,869.25,60,60,300,18445176.00,7,F1,30,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866425,,SENSEX,,2026-04-09,2026-04-09,76400.00,CE,SENSEX2640976400CE,317.00,317.00,241.75,249.55,249.55,266.45,73134.32,328.40,320,320,460,35274630.00,11,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866443,,SENSEX,,2026-04-09,2026-04-09,74400.00,PE,SENSEX2640974400PE,1528.20,1902.00,1364.90,1788.60,1800.00,2524.00,73134.32,1788.60,2560,1520,2200,167269076.00,69,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866454,,SENSEX,,2026-04-09,2026-04-09,78000.00,CE,SENSEX2640978000CE,110.00,135.00,57.95,66.60,65.10,91.85,73134.32,66.60,72700,55100,317100,24760220115.00,6031,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866520,,SENSEX,,2026-04-09,2026-04-09,74800.00,PE,SENSEX2640974800PE,1750.00,2055.00,1550.05,2055.00,2055.00,2903.45,73134.32,2284.45,2560,2060,2400,183781323.00,52,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866606,,SENSEX,,2026-04-09,2026-04-09,83600.00,CE,SENSEX2640983600CE,8.00,8.00,2.20,5.25,5.25,8.10,73134.32,2.00,320,-20,160,13376809.00,5,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,872782,,SENSEX,,2026-05-27,2026-05-27,73500.00,CE,SENSEX26MAY73500CE,3243.60,3243.60,3243.60,3243.60,3243.60,3243.60,73134.32,3661.85,20,20,20,1534872.00,1,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,876270,,SENSEX,,2026-04-16,2026-04-16,74000.00,CE,SENSEX2641674000CE,1262.00,1631.15,1231.75,1291.00,1291.00,1211.85,73134.32,1291.00,920,920,2740,206711296.00,137,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,877126,,SENSEX,,2026-04-02,2026-04-02,72200.00,PE,SENSEX2640272200PE,476.00,476.00,63.00,148.60,143.50,901.80,73134.32,148.60,182200,83020,21059560,1523080062304.00,400475,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,877142,,SENSEX,,2026-04-09,2026-04-09,71900.00,PE,SENSEX2640971900PE,1600.70,1600.70,1600.70,1600.70,1600.70,1455.15,73134.32,769.60,720,0,20,1470014.00,1,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,877334,,SENSEX,,2026-04-09,2026-04-09,72600.00,PE,SENSEX2640972600PE,1297.85,1297.85,665.80,894.05,879.60,1710.45,73134.32,894.05,14740,13280,21480,1577991976.00,517,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,877446,,SENSEX,,2026-04-02,2026-04-02,71800.00,CE,SENSEX2640271800CE,1424.50,2243.45,1328.35,1482.85,1497.55,902.55,73134.32,1482.85,35180,-14540,62740,4622058244.00,2226,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,877663,,SENSEX,,2026-04-09,2026-04-09,72200.00,PE,SENSEX2640972200PE,900.00,900.00,556.00,747.85,737.70,1555.80,73134.32,747.85,4400,980,17740,1292640746.00,513,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,877769,,SENSEX,,2026-04-02,2026-04-02,70900.00,PE,SENSEX2640270900PE,190.00,190.00,16.35,28.95,22.95,376.45,73134.32,28.95,170520,124000,9061600,642739517189.00,112463,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,877941,,SENSEX,,2026-04-30,2026-04-30,70900.00,PE,SENSEX26APR70900PE,1093.80,1093.80,1056.15,1075.35,1075.35,1762.00,73134.32,1435.15,120,0,80,5758013.00,3,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,878035,,SENSEX,,2026-04-02,2026-04-02,70800.00,PE,SENSEX2640270800PE,171.15,171.15,15.15,25.25,19.55,341.40,73134.32,25.25,233400,191820,10249660,725952704472.00,119677,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,878829,,SENSEX,,2026-04-02,2026-04-02,70700.00,PE,SENSEX2640270700PE,159.00,159.00,14.25,22.40,16.95,320.60,73134.32,22.40,190600,152980,8270700,584940206340.00,100202,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,879310,,SENSEX,,2026-04-02,2026-04-02,70600.00,PE,SENSEX2640270600PE,148.80,148.80,13.10,19.60,14.25,291.35,73134.32,19.60,150260,114840,6741320,476083810469.00,85415,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,882857,,SENSEX,,2026-04-09,2026-04-09,68300.00,PE,SENSEX2640968300PE,90.00,135.00,90.00,111.70,98.90,302.80,73134.32,111.70,4840,4840,5080,347598903.00,36,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,882874,,SENSEX,,2026-04-02,2026-04-02,68200.00,PE,SENSEX2640268200PE,30.30,30.30,1.80,2.75,2.05,30.30,73134.32,2.75,21500,13380,795480,54254417560.00,10184,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,883066,,SENSEX,,2026-04-02,2026-04-02,68600.00,PE,SENSEX2640268600PE,23.20,23.20,1.80,3.05,2.15,46.85,73134.32,3.05,56280,4840,1224300,83992012557.00,18156,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,883762,,SENSEX,,2026-04-02,2026-04-02,67500.00,PE,SENSEX2640267500PE,11.00,11.00,1.70,2.30,1.70,20.75,73134.32,2.30,207940,-186180,3141700,212074083823.00,25732,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,884722,,SENSEX,,2026-04-02,2026-04-02,66600.00,PE,SENSEX2640266600PE,16.00,16.00,1.35,2.00,1.60,17.05,73134.32,2.00,11500,-3480,94580,6299280196.00,1619,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,884973,,SENSEX,,2026-04-02,2026-04-02,66500.00,PE,SENSEX2640266500PE,5.95,6.10,1.40,1.95,1.60,17.05,73134.32,1.95,222360,-196740,1922880,127876642052.00,14530,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,885235,,SENSEX,,2026-04-02,2026-04-02,66200.00,PE,SENSEX2640266200PE,5.90,5.90,1.55,2.05,1.55,16.10,73134.32,2.05,6140,-3620,37360,2473331417.00,848,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,885908,,SENSEX,,2026-04-02,2026-04-02,65200.00,PE,SENSEX2640265200PE,6.95,7.00,1.05,1.55,1.20,14.30,73134.32,1.55,68560,6880,559420,36475347831.00,4218,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864180,,SENSEX,,2026-04-02,2026-04-02,90700.00,CE,SENSEX2640290700CE,0.60,0.60,0.30,0.30,0.30,0.90,73134.32,0.30,380,-260,1600,145120761.00,10,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864193,,SENSEX,,2026-04-02,2026-04-02,75400.00,CE,SENSEX2640275400CE,100.00,111.00,22.65,37.80,50.55,75.05,73134.32,37.80,290080,113320,16053460,1211342649810.00,262655,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864207,,SENSEX,,2026-04-02,2026-04-02,85400.00,CE,SENSEX2640285400CE,2.45,2.45,0.45,0.55,0.45,2.75,73134.32,0.55,4080,320,16060,1371537354.00,398,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864278,,SENSEX,,2026-04-02,2026-04-02,81900.00,CE,SENSEX2640281900CE,3.85,3.90,0.65,0.95,0.65,1.95,73134.32,0.95,9940,3880,141900,11621844550.00,1322,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864283,,SENSEX,,2026-04-02,2026-04-02,75000.00,PE,SENSEX2640275000PE,1999.75,2040.00,1161.40,1870.90,1846.10,3023.95,73134.32,1870.90,137720,59340,706200,54027463581.00,11726,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864301,,SENSEX,,2026-04-02,2026-04-02,81300.00,PE,SENSEX2640281300PE,7450.00,7950.00,7320.00,7950.00,7950.00,9315.70,73134.32,8153.45,800,-120,360,31990000.00,11,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864317,,SENSEX,,2026-04-02,2026-04-02,77200.00,CE,SENSEX2640277200CE,16.00,20.00,3.25,3.65,3.55,14.90,73134.32,3.65,277100,160580,2657960,205212108833.00,26353,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864339,,SENSEX,,2026-04-02,2026-04-02,85800.00,CE,SENSEX2640285800CE,1.20,1.20,0.55,0.55,0.55,1.20,73134.32,0.05,500,-20,920,78936796.00,23,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864395,,SENSEX,,2026-04-02,2026-04-02,85100.00,CE,SENSEX2640285100CE,2.45,2.45,0.35,0.55,0.45,1.85,73134.32,0.55,3880,-2760,14140,1203324672.00,180,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864397,,SENSEX,,2026-04-02,2026-04-02,89700.00,CE,SENSEX2640289700CE,0.55,1.15,0.20,0.50,0.50,0.70,73134.32,0.05,280,-200,680,60996280.00,28,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864420,,SENSEX,,2026-04-02,2026-04-02,75400.00,PE,SENSEX2640275400PE,1990.95,2358.70,1500.00,2252.05,2236.20,3375.25,73134.32,2252.05,127100,420,5360,413744714.00,221,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864458,,SENSEX,,2026-04-02,2026-04-02,83000.00,CE,SENSEX2640283000CE,1.80,2.05,0.45,0.60,0.45,1.75,73134.32,0.60,73960,23160,271960,22572950273.00,2058,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864469,,SENSEX,,2026-04-02,2026-04-02,93000.00,CE,SENSEX2640293000CE,2.90,2.90,0.25,0.40,0.30,0.40,73134.32,0.40,13140,12420,42820,3982283805.00,482,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864554,,SENSEX,,2026-04-02,2026-04-02,76500.00,CE,SENSEX2640276500CE,28.35,35.80,7.15,9.10,10.60,27.30,73134.32,9.10,1226320,782220,26732080,2045330046677.00,156007,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864587,,SENSEX,,2026-04-02,2026-04-02,81100.00,CE,SENSEX2640281100CE,2.60,2.90,0.60,0.95,0.60,2.50,73134.32,0.95,9320,3360,29080,2358429725.00,523,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864588,,SENSEX,,2026-04-02,2026-04-02,83400.00,CE,SENSEX2640283400CE,2.75,2.75,0.50,0.85,1.05,2.35,73134.32,0.85,2180,140,8440,703905324.00,216,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864616,,SENSEX,,2026-04-02,2026-04-02,74400.00,CE,SENSEX2640274400CE,210.00,349.30,78.10,119.50,165.50,168.65,73134.32,119.50,292520,158280,19875460,1482659793671.00,436932,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864661,,SENSEX,,2026-04-02,2026-04-02,79000.00,PE,SENSEX2640279000PE,5085.70,5954.65,5085.70,5814.45,5816.40,6854.55,73134.32,5814.45,4560,-700,4060,342369240.00,126,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864747,,SENSEX,,2026-04-02,2026-04-02,86200.00,CE,SENSEX2640286200CE,1.05,1.55,0.35,0.40,0.40,1.25,73134.32,0.40,1100,240,3260,281014167.00,68,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864754,,SENSEX,,2026-04-02,2026-04-02,82500.00,CE,SENSEX2640282500CE,2.15,2.95,0.65,0.80,0.65,1.85,73134.32,0.80,25220,10940,106780,8809481189.00,1457,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864824,,SENSEX,,2026-04-02,2026-04-02,92700.00,CE,SENSEX2640292700CE,0.75,0.85,0.20,0.35,0.60,0.70,73134.32,0.35,1760,1440,5360,496875107.00,140,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864852,,SENSEX,,2026-04-02,2026-04-02,78000.00,CE,SENSEX2640278000CE,8.15,10.00,1.50,1.80,1.90,8.10,73134.32,1.80,1039800,124820,16771220,1308208624234.00,82386,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864949,,SENSEX,,2026-04-02,2026-04-02,74100.00,PE,SENSEX2640274100PE,900.05,1229.45,544.05,1078.80,1093.15,2228.40,73134.32,1078.80,29660,3940,1772980,132690830801.00,53971,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,865053,,SENSEX,,2026-04-02,2026-04-02,73700.00,CE,SENSEX2640273700CE,509.80,688.00,204.00,270.85,327.15,269.55,73134.32,270.85,346000,275800,37161900,2755611782257.00,902154,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,865187,,SENSEX,,2026-04-02,2026-04-02,74100.00,CE,SENSEX2640274100CE,300.00,471.20,118.80,171.10,221.85,206.25,73134.32,171.10,265900,189960,20605320,1532714705762.00,497732,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866118,,SENSEX,,2026-04-09,2026-04-09,75700.00,PE,SENSEX2640975700PE,2460.80,2460.80,2142.25,2414.35,2414.35,4008.60,73134.32,2941.65,1140,740,840,65544899.00,27,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866139,,SENSEX,,2026-04-09,2026-04-09,81000.00,CE,SENSEX2640981000CE,31.95,31.95,10.50,12.20,10.50,20.00,73134.32,12.20,7460,6840,17500,1417747420.00,268,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866205,,SENSEX,,2026-04-09,2026-04-09,73700.00,CE,SENSEX2640973700CE,1149.95,1420.00,945.00,1015.15,1004.00,826.30,73134.32,1015.15,10140,8620,30040,2250799447.00,998,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866218,,SENSEX,,2026-04-09,2026-04-09,73100.00,PE,SENSEX2640973100PE,1500.00,1500.00,800.00,1099.30,1063.50,1964.40,73134.32,1099.30,3960,1940,12740,944395108.00,472,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866238,,SENSEX,,2026-04-09,2026-04-09,73000.00,CE,SENSEX2640973000CE,1637.50,1865.00,1290.00,1380.00,1375.00,1105.50,73134.32,1380.00,40360,16800,104100,7758499702.00,3272,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866259,,SENSEX,,2026-04-09,2026-04-09,81000.00,PE,SENSEX2640981000PE,7650.00,7650.00,7600.00,7600.00,7600.00,8949.75,73134.32,7785.35,60,60,60,5318000.00,3,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866318,,SENSEX,,2026-04-09,2026-04-09,75100.00,PE,SENSEX2640975100PE,2000.00,2282.15,1760.00,2282.15,2282.15,3012.85,73134.32,2494.85,1360,660,1160,89345887.00,33,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866358,,SENSEX,,2026-04-09,2026-04-09,83000.00,PE,SENSEX2640983000PE,8930.00,9410.00,8930.00,9400.00,9400.00,10932.25,73134.32,9769.10,600,600,600,55348000.00,8,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866369,,SENSEX,,2026-04-09,2026-04-09,80000.00,CE,SENSEX2640980000CE,50.00,50.95,15.00,16.65,17.00,39.35,73134.32,16.65,98300,73000,292760,23427832220.00,4152,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864050,,SENSEX,,2026-04-02,2026-04-02,75900.00,CE,SENSEX2640275900CE,61.85,67.75,13.65,20.45,24.80,49.95,73134.32,20.45,232200,143560,11606800,881295600132.00,143416,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864097,,SENSEX,,2026-04-02,2026-04-02,80500.00,CE,SENSEX2640280500CE,3.05,3.10,0.70,0.85,0.85,2.35,73134.32,0.85,101440,9020,1447400,116517959424.00,11296,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864179,,SENSEX,,2026-04-02,2026-04-02,76100.00,PE,SENSEX2640276100PE,2501.20,2858.65,2501.20,2858.50,2858.50,3695.40,73134.32,2957.15,4080,20,140,11035100.00,7,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864196,,SENSEX,,2026-04-02,2026-04-02,77700.00,CE,SENSEX2640277700CE,11.10,12.90,1.70,2.00,1.95,10.60,73134.32,2.00,88820,3120,1398240,108648842208.00,14286,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864224,,SENSEX,,2026-04-02,2026-04-02,91700.00,CE,SENSEX2640291700CE,0.55,1.55,0.55,0.60,0.60,0.55,73134.32,0.05,420,360,480,44016459.00,20,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864267,,SENSEX,,2026-04-02,2026-04-02,81000.00,CE,SENSEX2640281000CE,3.00,6.80,0.60,0.95,0.65,2.15,73134.32,0.95,64500,-119800,1053540,85338165020.00,9346,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864287,,SENSEX,,2026-04-02,2026-04-02,91900.00,CE,SENSEX2640291900CE,0.65,1.05,0.65,0.65,0.65,0.75,73134.32,0.05,420,340,440,40436388.00,22,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864308,,SENSEX,,2026-04-02,2026-04-02,90200.00,CE,SENSEX2640290200CE,0.55,0.85,0.55,0.80,0.80,0.90,73134.32,0.05,20,-60,60,5412044.00,3,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864335,,SENSEX,,2026-04-02,2026-04-02,81200.00,CE,SENSEX2640281200CE,1.40,2.85,0.65,1.10,1.20,2.10,73134.32,1.10,7760,-6180,43320,3517641458.00,938,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864349,,SENSEX,,2026-04-02,2026-04-02,91200.00,CE,SENSEX2640291200CE,0.75,0.80,0.15,0.25,0.35,0.75,73134.32,0.25,420,100,300,27360206.00,6,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864390,,SENSEX,,2026-04-02,2026-04-02,79700.00,CE,SENSEX2640279700CE,10.00,19.00,0.85,1.10,1.10,3.65,73134.32,1.10,16700,4220,136800,10903219973.00,2449,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864414,,SENSEX,,2026-04-02,2026-04-02,91400.00,CE,SENSEX2640291400CE,0.60,0.95,0.20,0.90,0.90,0.55,73134.32,0.05,100,20,400,36560284.00,15,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864473,,SENSEX,,2026-04-02,2026-04-02,77000.00,PE,SENSEX2640277000PE,3168.00,3966.00,3000.00,3818.15,3801.00,4992.20,73134.32,3818.15,47000,-34420,53880,4333557751.00,971,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864527,,SENSEX,,2026-04-02,2026-04-02,83200.00,CE,SENSEX2640283200CE,2.25,2.60,0.45,0.80,0.75,2.25,73134.32,0.80,260,-20,7240,602376144.00,162,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864535,,SENSEX,,2026-04-02,2026-04-02,93200.00,CE,SENSEX2640293200CE,0.65,0.65,0.30,0.30,0.30,0.65,73134.32,0.30,11540,3400,36560,3407407125.00,300,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864673,,SENSEX,,2026-04-02,2026-04-02,78300.00,CE,SENSEX2640278300CE,10.00,10.00,1.10,1.40,1.50,6.50,73134.32,1.40,60100,-3620,671340,52567814641.00,6873,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864682,,SENSEX,,2026-04-02,2026-04-02,74600.00,CE,SENSEX2640274600CE,149.05,283.70,60.50,96.25,135.85,149.05,73134.32,96.25,286560,166340,18522720,1384554913510.00,393087,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864688,,SENSEX,,2026-04-02,2026-04-02,86000.00,CE,SENSEX2640286000CE,1.60,1.80,0.35,0.40,0.45,1.30,73134.32,0.40,13760,6120,18480,1589293317.00,341,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864700,,SENSEX,,2026-04-02,2026-04-02,80900.00,CE,SENSEX2640280900CE,2.95,3.00,0.65,0.95,0.65,2.30,73134.32,0.95,9320,1780,42840,3465821622.00,640,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864796,,SENSEX,,2026-04-02,2026-04-02,76400.00,CE,SENSEX2640276400CE,31.20,39.10,3.50,10.30,11.20,30.30,73134.32,10.30,202040,102300,4431280,338614122298.00,46114,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864815,,SENSEX,,2026-04-02,2026-04-02,80400.00,CE,SENSEX2640280400CE,11.00,11.00,1.00,1.20,1.10,3.15,73134.32,1.20,18220,1900,75500,6070332570.00,1300,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864988,,SENSEX,,2026-04-02,2026-04-02,73800.00,CE,SENSEX2640273800CE,407.75,624.90,178.35,240.90,295.85,253.50,73134.32,240.90,414380,354500,37583720,2788952229472.00,907597,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,865004,,SENSEX,,2026-04-02,2026-04-02,73100.00,CE,SENSEX2640273100CE,750.00,1100.00,435.75,522.60,572.25,403.60,73134.32,522.60,304120,241440,8311740,612353957725.00,220673,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,865087,,SENSEX,,2026-04-02,2026-04-02,73200.00,CE,SENSEX2640273200CE,800.00,1025.00,388.45,471.90,526.50,367.65,73134.32,471.90,248520,188320,13010920,959399335627.00,342321,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,865117,,SENSEX,,2026-04-02,2026-04-02,73700.00,PE,SENSEX2640273700PE,1221.80,1221.80,352.10,780.70,796.20,1984.50,73134.32,780.70,112820,81760,25075620,1861030850748.00,641366,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866132,,SENSEX,,2026-04-09,2026-04-09,73300.00,CE,SENSEX2640973300CE,1437.15,1675.85,1134.85,1214.85,1255.00,999.85,73134.32,1214.85,4500,2980,13220,986147257.00,516,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866170,,SENSEX,,2026-04-09,2026-04-09,73500.00,CE,SENSEX2640973500CE,1355.45,1540.50,1036.35,1117.00,1242.60,882.55,73134.32,1117.00,36840,31160,153080,11441884243.00,6021,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866185,,SENSEX,,2026-04-09,2026-04-09,75200.00,PE,SENSEX2640975200PE,1980.20,2348.40,1860.00,2273.40,2329.10,2776.20,73134.32,2273.40,1500,400,1100,84941966.00,36,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866251,,SENSEX,,2026-04-09,2026-04-09,75600.00,PE,SENSEX2640975600PE,2341.45,2650.00,2175.65,2609.25,2609.25,3925.95,73134.32,2864.90,1100,160,320,24938566.00,15,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866293,,SENSEX,,2026-04-09,2026-04-09,76500.00,CE,SENSEX2640976500CE,279.75,324.95,180.00,204.20,225.00,214.00,73134.32,204.20,16380,15380,68320,5241938631.00,2175,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866326,,SENSEX,,2026-04-09,2026-04-09,74400.00,CE,SENSEX2640974400CE,709.75,1023.65,667.50,717.15,730.00,603.00,73134.32,717.15,2100,920,8700,654690514.00,362,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866355,,SENSEX,,2026-04-09,2026-04-09,76000.00,CE,SENSEX2640976000CE,402.05,445.10,252.70,286.15,309.85,281.45,73134.32,286.15,55100,42140,218560,16683995966.00,5553,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866378,,SENSEX,,2026-04-09,2026-04-09,74000.00,PE,SENSEX2640974000PE,1577.55,1670.00,1144.05,1552.50,1485.40,2546.90,73134.32,1552.50,36060,31600,120120,9053564228.00,4993,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866382,,SENSEX,,2026-04-09,2026-04-09,74900.00,PE,SENSEX2640974900PE,1800.00,2140.90,1617.10,2140.90,2140.90,2969.50,73134.32,2353.60,1760,1080,1500,115108732.00,36,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864672,,SENSEX,,2026-04-02,2026-04-02,76000.00,CE,SENSEX2640276000CE,45.00,62.00,12.15,17.85,22.10,44.15,73134.32,17.85,1909500,1222880,47132500,3583209743491.00,337100,F1,20,,,,,
